file	author	title	n_lines	n_tokens	mattr	fwr	anaphora	cv	predictability
eng_american_richard_hovey.txt	Richard Hovey	LOVE IN THE WINDS	14	118	0.7513043478260869	0.4830508474576271	0.14285714285714285	0.0969122907115193	0.5714285714285714
eng_american_richard_hovey.txt	Richard Hovey	The Wander-Lovers	72	346	0.7371717171717171	0.4624277456647399	0.09722222222222222	0.21558446472799442	0.6
eng_american_richard_hovey.txt	Richard Hovey	The Sea-Gipsy	12	72	0.7208695652173912	0.5416666666666666	0.25	0.09622504486493762	1.0
eng_american_s_a_jonas.txt	S. A. Jonas	THE CONFEDERATE NOTE	32	237	0.7717021276595746	0.48523206751054854	0.1875	0.17165270554268347	0.9230769230769231
eng_american_sarah_josepha_hale.txt	Sarah Josepha Hale (1788-1879)	MARY'S LAMB	24	137	0.821590909090909	0.44525547445255476	0.20833333333333334	0.20797258270192573	0.8333333333333334
eng_american_thomas_bailey_aldrich.txt	Thomas Bailey Aldrich	Destiny	9	75	0.7646153846153846	0.4533333333333333	0.3333333333333333	0.07999999999999999	1.0
eng_american_thomas_bailey_aldrich.txt	Thomas Bailey Aldrich	Prescience	24	134	0.7418823529411765	0.44776119402985076	0.25	0.1858193969849065	0.8
eng_american_thomas_bailey_aldrich.txt	Thomas Bailey Aldrich	Memory	10	66	0.8352941176470587	0.3787878787878788	0.2	0.13886593015017698	0.8
eng_american_thomas_bailey_aldrich.txt	Thomas Bailey Aldrich	A Mood	6	71	0.7081818181818181	0.36619718309859156	0.6666666666666666	0.09018484841454716	1.0
eng_american_thomas_bailey_aldrich.txt	Thomas Bailey Aldrich	On An Intaglio Head Of Minerva	48	301	0.8626190476190476	0.38870431893687707	0.10416666666666667	0.16190688280413565	0.3888888888888889
eng_american_thomas_bailey_aldrich.txt	Thomas Bailey Aldrich	When the Sultan Goes to Ispahan	50	313	0.7887121212121212	0.4249201277955272	0.18	0.20658355476456497	0.5333333333333333
eng_american_thomas_bailey_aldrich.txt	Thomas Bailey Aldrich	FREDERICKSBURG	14	104	0.8716363636363635	0.3557692307692308	0.14285714285714285	0.1315334104411641	0.7142857142857143
eng_american_thomas_bailey_aldrich.txt	Thomas Bailey Aldrich	BY THE POTOMAC	14	105	0.8196428571428571	0.4380952380952381	0.2857142857142857	0.13093073414159542	0.4
eng_american_thomas_bailey_aldrich.txt	Thomas Bailey Aldrich	THE BELLS AT MIDNIGHT	52	250	0.822686567164179	0.352	0.07692307692307693	0.3993570039812421	0.6666666666666666
eng_american_thomas_bailey_aldrich.txt	Thomas Bailey Aldrich	AN ODE ON THE UNVEILING OF THE SHAW MEMORIAL ON BOSTON COMMON	75	409	0.8234444444444444	0.4058679706601467	0.08	0.3229235595324999	0.6129032258064516
eng_american_thomas_bailey_aldrich.txt	Thomas Bailey Aldrich	UNGUARDED GATES	41	318	0.8315985130111524	0.3867924528301887	0.12195121951219512	0.14175380716458674	0.6842105263157895
eng_american_thomas_bailey_aldrich.txt	Thomas Bailey Aldrich	Baby Bell	102	641	0.8166891891891892	0.41965678627145087	0.1568627450980392	0.17309228030157786	0.6938775510204082
eng_american_thomas_bailey_aldrich.txt	Thomas Bailey Aldrich	NOCTURNE	16	89	0.776	0.5056179775280899	0.1875	0.2128012827586493	0.875
eng_american_thomas_bailey_aldrich.txt	Thomas Bailey Aldrich	PALABRAS CARINOSAS	20	130	0.8083950617283951	0.4307692307692308	0.25	0.14689938961867663	1.0
eng_american_thomas_bailey_aldrich.txt	Thomas Bailey Aldrich	L'EAU DORMANTE	20	129	0.8835000000000001	0.43410852713178294	0.15	0.15764539639937844	0.3333333333333333
