# LINE-FINAL word counts over corpus/song/eng_*, PER AUTHOR.
#
# Generated by quality/build_song_frequency.py. Declared in data/sources.tsv,
# which states what this file may NOT be used to score.
#
# NOT INDEPENDENT OF corpus/song/. These counts ARE that corpus, so scoring
# any text drawn from it requires leave-one-author-out, which is what the
# `author` column is for -- doctrine 13, a resource used to score a cell may
# not be derived from that cell. `quality/frequency.py` refuses to serve this
# table for an author it contains unless `leave_out=` is passed.
#
# `author` is the corpus file's basename without `.txt`, which is the key
# `data/lyricists.tsv:corpus_path` uses.
#
# THE PERIOD IS A COORDINATE OF THIS FILE, NOT A FOOTNOTE. All 143 authors
# died in or before 1929 (median 1867), because the provenance gate admits
# nothing later. So this is a model of what was predictable in ENGLISH SUNG
# VERSE BEFORE 1930, and `thee` is its rank-2 line-final word. Doctrine 11
# has already caught two features reading period rather than quality; assume
# this one does too until a measurement says otherwise.
word	author	count
sorry	eng_british_elizabeth_barrett_browning	2
sough	eng_celtic_robert_burns	2
sought	eng_british_adelaide_anne_procter	2
sought	eng_british_arthur_hugh_clough	2
sought	eng_celtic_robert_burns	2
sought	eng_hall_john_clare	2
sought	eng_hymn_watts	2
soul	eng_american_edgar_allan_poe	2
soul	eng_british_charles_kingsley	2
soul	eng_british_frances_anne_kemble	2
soul	eng_hymn_doddridge	2
soul	eng_hymn_ray_palmer	2
souls	eng_british_adelaide_anne_procter	2
souls	eng_hymn_doddridge	2
sound	eng_british_ben_jonson	2
sound	eng_british_matthew_arnold	2
sound	eng_british_richard_lovelace	2
sound	eng_british_robert_louis_stevenson	2
sound	eng_hymn_cowper	2
sound	eng_hymn_montgomery	2
sounding	eng_celtic_thomas_moore	2
sour	eng_british_robert_herrick	2
sour	eng_celtic_robert_burns	2
south	eng_british_elizabeth_barrett_browning	2
sovereignty	eng_british_robert_herrick	2
sow	eng_british_charles_kingsley	2
sow	eng_british_edward_fitzgerald	2
sown	eng_british_edward_fitzgerald	2
sown	eng_british_robert_herrick	2
space	eng_british_felicia_hemans	2
space	eng_british_richard_lovelace	2
space	eng_british_robert_herrick	2
space	eng_celtic_robert_burns	2
space	eng_hymn_watts	2
spain	eng_american_james_russell_lowell	2
spain	eng_british_lord_byron	2
spain	eng_british_matthew_arnold	2
spake	eng_british_edward_fitzgerald	2
span	eng_celtic_robert_burns	2
span	eng_hymn_watts	2
spare	eng_british_jean_ingelow	2
spare	eng_british_robert_herrick	2
spare	eng_hall_thomas_durfey	2
spark	eng_british_felicia_hemans	2
spark	eng_hall_thomas_durfey	2
speak	eng_british_arthur_hugh_clough	2
speak	eng_british_lord_byron	2
speak	eng_british_matthew_arnold	2
speak	eng_celtic_thomas_moore	2
speaking	eng_british_adelaide_anne_procter	2
speaking	eng_british_edward_fitzgerald	2
speaks	eng_british_john_dowland	2
spear	eng_british_matthew_arnold	2
spear	eng_british_robert_herrick	2
spear	eng_celtic_robert_burns	2
spears	eng_american_henry_timrod	2
spears	eng_british_felicia_hemans	2
speck	eng_british_christina_rossetti	2
sped	eng_american_nora_perry	2
sped	eng_hall_thomas_durfey	2
speech	eng_british_christina_rossetti	2
speed	eng_american_john_greenleaf_whittier	2
speed	eng_british_adelaide_anne_procter	2
speed	eng_british_frances_anne_kemble	2
speed	eng_hall_william_barnes	2
speer	eng_hall_william_barnes	2
spells	eng_british_felicia_hemans	2
spells	eng_hall_ws_gilbert	2
spent	eng_british_matthew_arnold	2
spent	eng_british_thomas_campion	2
sphere	eng_british_frances_anne_kemble	2
sphere	eng_british_thomas_carew	2
sphere	eng_celtic_robert_burns	2
spheres	eng_celtic_robert_burns	2
spice	eng_british_robert_herrick	2
spices	eng_british_christina_rossetti	2
spier	eng_celtic_robert_burns	2
spin	eng_celtic_robert_burns	2
spinola	eng_hall_thomas_durfey	2
spire	eng_british_felicia_hemans	2
spire	eng_british_robert_louis_stevenson	2
spire	eng_hall_thomas_durfey	2
spires	eng_american_john_greenleaf_whittier	2
spirit	eng_british_matthew_arnold	2
spirit	eng_british_percy_bysshe_shelley	2
spirit	eng_hymn_charles_wesley	2
spirits	eng_british_adelaide_anne_procter	2
spiteful	eng_hall_ws_gilbert	2
splendid	eng_celtic_thomas_moore	2
spoke	eng_british_christina_rossetti	2
spoke	eng_hymn_cowper	2
spoken	eng_american_edgar_allan_poe	2
spoken	eng_american_nathaniel_parker_willis	2
spoken	eng_british_percy_bysshe_shelley	2
spoken	eng_celtic_robert_burns	2
sport	eng_british_christina_rossetti	2
sport	eng_hall_john_clare	2
sported	eng_hall_thomas_durfey	2
spot	eng_british_edward_fitzgerald	2
spot	eng_british_lewis_carroll	2
spot	eng_hymn_watts	2
spouse	eng_british_edward_fitzgerald	2
spouse	eng_hall_john_clare	2
sprawl	eng_hall_william_barnes	2
spray	eng_british_christina_rossetti	2
spray	eng_british_jean_ingelow	2
spray	eng_british_percy_bysshe_shelley	2
spread	eng_british_christina_rossetti	2
spread	eng_british_william_wordsworth	2
spread	eng_hall_thomas_durfey	2
spring	eng_american_henry_timrod	2
spring	eng_british_robert_louis_stevenson	2
spring	eng_celtic_thomas_moore	2
springing	eng_british_felicia_hemans	2
springs	eng_british_christina_rossetti	2
springs	eng_british_jean_ingelow	2
springs	eng_british_percy_bysshe_shelley	2
springs	eng_british_robert_herrick	2
sprinkling	eng_british_robert_herrick	2
sprite	eng_british_percy_bysshe_shelley	2
sprite	eng_british_robert_herrick	2
square	eng_british_matthew_arnold	2
squeak	eng_british_lewis_carroll	2
squeak	eng_celtic_robert_burns	2
squires	eng_celtic_robert_burns	2
stacks	eng_hall_ws_gilbert	2
stage	eng_british_matthew_arnold	2
stage	eng_british_richard_lovelace	2
stage	eng_hall_william_barnes	2
stage	eng_hall_ws_gilbert	2
stain	eng_hymn_watts	2
stains	eng_celtic_robert_burns	2
stains	eng_hymn_cowper	2
stair	eng_british_christina_rossetti	2
stair	eng_celtic_robert_burns	2
stake	eng_british_adelaide_anne_procter	2
stake	eng_hall_thomas_durfey	2
stalk	eng_celtic_robert_burns	2
stalk	eng_hall_william_barnes	2
stalks	eng_celtic_robert_burns	2
stand	eng_american_george_pope_morris	2
stand	eng_american_john_greenleaf_whittier	2
stand	eng_british_arthur_hugh_clough	2
stand	eng_british_jean_ingelow	2
stand	eng_hymn_cowper	2
stand	eng_hymn_ray_palmer	2
standish	eng_american_margaret_junkin_preston	2
stands	eng_british_matthew_arnold	2
stands	eng_celtic_robert_burns	2
stands	eng_hall_thomas_durfey	2
star	eng_british_emily_bronte	2
star	eng_british_john_keats	2
star	eng_british_matthew_arnold	2
star	eng_hall_thomas_durfey	2
star	eng_hymn_montgomery	2
stare	eng_british_edward_fitzgerald	2
stare	eng_british_percy_bysshe_shelley	2
stark	eng_celtic_robert_burns	2
stars	eng_british_percy_bysshe_shelley	2
stars	eng_british_robert_louis_stevenson	2
stars	eng_hymn_cowper	2
start	eng_british_felicia_hemans	2
start	eng_celtic_robert_burns	2
state	eng_hymn_cowper	2
stay	eng_british_edward_fitzgerald	2
stay	eng_british_elizabeth_barrett_browning	2
stay	eng_british_jean_ingelow	2
stayed	eng_hymn_charles_wesley	2
stead	eng_hall_william_barnes	2
steady	eng_british_elizabeth_barrett_browning	2
steady	eng_british_jean_ingelow	2
steal	eng_celtic_thomas_moore	2
steal	eng_hall_william_barnes	2
steal	eng_hymn_cowper	2
steal	eng_hymn_watts	2
stealing	eng_hall_thomas_durfey	2
steals	eng_hall_john_clare	2
steam	eng_hall_william_barnes	2
steeds	eng_british_elizabeth_barrett_browning	2
steel	eng_british_percy_bysshe_shelley	2
steel	eng_celtic_james_clarence_mangan	2
steep	eng_british_matthew_arnold	2
steep	eng_british_robert_herrick	2
steep	eng_celtic_thomas_moore	2
steer	eng_british_robert_herrick	2
stem	eng_british_christina_rossetti	2
stem	eng_british_robert_herrick	2
stem	eng_hall_william_barnes	2
stems	eng_hall_william_barnes	2
step	eng_british_percy_bysshe_shelley	2
step	eng_celtic_robert_burns	2
steps	eng_british_felicia_hemans	2
steps	eng_celtic_robert_burns	2
steps	eng_hymn_watts	2
stern	eng_british_charles_kingsley	2
stern	eng_celtic_robert_burns	2
stick	eng_british_jean_ingelow	2
sticks	eng_celtic_robert_burns	2
sticks	eng_hall_william_barnes	2
stiff	eng_british_lewis_carroll	2
stiles	eng_hall_john_clare	2
stiles	eng_hall_william_barnes	2
still	eng_american_nora_perry	2
still	eng_american_william_cullen_bryant	2
still	eng_british_john_dowland	2
still	eng_british_robert_louis_stevenson	2
still	eng_celtic_carolina_oliphant_lady_nairne	2
still	eng_celtic_walter_scott	2
still	eng_hall_edwin_waugh	2
still	eng_hymn_addison	2
stilled	eng_british_adelaide_anne_procter	2
sting	eng_british_percy_bysshe_shelley	2
sting	eng_british_robert_herrick	2
sting	eng_celtic_robert_burns	2
sting	eng_hymn_watts	2
stings	eng_british_adelaide_anne_procter	2
stint	eng_hall_thomas_durfey	2
stir	eng_british_adelaide_anne_procter	2
stir	eng_british_matthew_arnold	2
stirred	eng_hall_john_clare	2
stocks	eng_celtic_robert_burns	2
stomach	eng_celtic_robert_burns	2
stone	eng_british_elizabeth_barrett_browning	2
stone	eng_british_percy_bysshe_shelley	2
stone	eng_british_richard_lovelace	2
stone	eng_celtic_thomas_moore	2
stone	eng_celtic_thomas_osborne_davis	2
stone	eng_celtic_walter_scott	2
stone	eng_hymn_cowper	2
stood	eng_american_james_russell_lowell	2
stood	eng_american_john_greenleaf_whittier	2
stood	eng_american_william_cullen_bryant	2
stood	eng_british_christina_rossetti	2
stood	eng_british_edward_lear	2
stood	eng_british_lord_byron	2
stood	eng_british_samuel_taylor_coleridge	2
stoop	eng_british_lewis_carroll	2
stoop	eng_hall_william_barnes	2
store	eng_british_christina_rossetti	2
store	eng_hall_john_clare	2
stories	eng_celtic_robert_burns	2
storm	eng_hymn_cowper	2
storms	eng_hall_john_clare	2
storms	eng_hymn_watts	2
story	eng_american_oliver_wendell_holmes_sr	2
story	eng_british_elizabeth_barrett_browning	2
story	eng_british_lord_byron	2
story	eng_british_robert_herrick	2
story	eng_british_robert_louis_stevenson	2
stout	eng_british_richard_lovelace	2
straight	eng_british_elizabeth_barrett_browning	2
strain	eng_american_henry_timrod	2
strain	eng_british_adelaide_anne_procter	2
strain	eng_british_arthur_hugh_clough	2
strain	eng_british_percy_bysshe_shelley	2
strain	eng_british_william_wordsworth	2
strain	eng_celtic_walter_scott	2
strains	eng_british_robert_herrick	2
strains	eng_celtic_james_clarence_mangan	2
strains	eng_celtic_thomas_moore	2
strait	eng_british_christina_rossetti	2
strand	eng_american_henry_timrod	2
strand	eng_british_jean_ingelow	2
strand	eng_hall_thomas_durfey	2
strands	eng_american_henry_timrod	2
strange	eng_british_adelaide_anne_procter	2
strange	eng_british_thomas_campion	2
stranger	eng_british_adelaide_anne_procter	2
stranger	eng_celtic_robert_burns	2
stranger	eng_hall_thomas_durfey	2
stray	eng_british_felicia_hemans	2
stray	eng_british_frances_anne_kemble	2
stray	eng_british_matthew_arnold	2
stray	eng_hall_john_gay	2
stray	eng_hymn_charles_wesley	2
strays	eng_british_william_blake	2
stream	eng_british_frances_anne_kemble	2
stream	eng_british_lord_byron	2
stream	eng_hymn_charles_wesley	2
streaming	eng_british_felicia_hemans	2
streams	eng_american_henry_timrod	2
streams	eng_british_charles_kingsley	2
streams	eng_british_william_blake	2
streams	eng_hall_thomas_durfey	2
street	eng_hall_john_clare	2
streets	eng_celtic_robert_burns	2
strength	eng_british_percy_bysshe_shelley	2
strength	eng_hymn_montgomery	2
strengthened	eng_british_adelaide_anne_procter	2
stride	eng_celtic_robert_burns	2
stride	eng_hall_john_clare	2
strife	eng_american_abram_joseph_ryan	2
strife	eng_british_arthur_hugh_clough	2
strife	eng_british_christina_rossetti	2
strife	eng_celtic_thomas_moore	2
string	eng_british_jean_ingelow	2
string	eng_british_robert_herrick	2
string	eng_hall_john_clare	2
strings	eng_british_richard_lovelace	2
strings	eng_british_robert_herrick	2
strings	eng_hall_thomas_durfey	2
stripe	eng_hall_william_barnes	2
stripped	eng_british_william_blake	2
strive	eng_celtic_robert_burns	2
strive	eng_hall_william_barnes	2
striving	eng_american_john_greenleaf_whittier	2
stroke	eng_american_john_greenleaf_whittier	2
stroke	eng_british_felicia_hemans	2
stroke	eng_hall_john_clare	2
stroke	eng_hall_thomas_durfey	2
strong	eng_british_elizabeth_barrett_browning	2
strong	eng_british_william_wordsworth	2
strong	eng_hall_john_clare	2
stronger	eng_hall_thomas_durfey	2
stronger	eng_hall_william_barnes	2
strove	eng_british_felicia_hemans	2
strung	eng_celtic_robert_burns	2
studs	eng_hall_william_barnes	2
study	eng_celtic_robert_burns	2
stump	eng_celtic_robert_burns	2
sty	eng_british_lewis_carroll	2
subdue	eng_british_felicia_hemans	2
sublime	eng_american_james_russell_lowell	2
sublime	eng_british_arthur_hugh_clough	2
sublime	eng_british_elizabeth_barrett_browning	2
sublime	eng_british_frances_anne_kemble	2
submission	eng_hymn_watts	2
success	eng_british_robert_herrick	2
success	eng_celtic_robert_burns	2
success	eng_hymn_cowper	2
successes	eng_british_adelaide_anne_procter	2
such	eng_british_adelaide_anne_procter	2
such	eng_british_ben_jonson	2
such	eng_british_christina_rossetti	2
such	eng_british_elizabeth_barrett_browning	2
such	eng_british_richard_lovelace	2
such	eng_hymn_cowper	2
sue	eng_hall_thomas_durfey	2
sufficed	eng_british_christina_rossetti	2
suggestion	eng_celtic_robert_burns	2
suit	eng_british_robert_herrick	2
suit	eng_hall_thomas_durfey	2
sum	eng_british_robert_herrick	2
summer	eng_british_adelaide_anne_procter	2
summer	eng_british_felicia_hemans	2
summer	eng_british_robert_louis_stevenson	2
sun	eng_american_james_russell_lowell	2
sun	eng_british_emily_bronte	2
sun	eng_british_frances_anne_kemble	2
sun	eng_british_william_blake	2
sun	eng_hall_edwin_waugh	2
sun	eng_hymn_cowper	2
sun	eng_hymn_doddridge	2
sung	eng_american_edgar_allan_poe	2
sung	eng_american_john_greenleaf_whittier	2
sung	eng_british_adelaide_anne_procter	2
sung	eng_british_christina_rossetti	2
sung	eng_british_jean_ingelow	2
sung	eng_british_lord_byron	2
sung	eng_celtic_robert_burns	2
sung	eng_hall_edwin_waugh	2
sunlight	eng_british_adelaide_anne_procter	2
suns	eng_british_jean_ingelow	2
sunset	eng_british_adelaide_anne_procter	2
sunset	eng_british_christina_rossetti	2
supper	eng_hall_william_barnes	2
supper	eng_hymn_watts	2
supplied	eng_hymn_watts	2
supplies	eng_hymn_cowper	2
supply	eng_hymn_montgomery	2
suppose	eng_hall_thomas_durfey	2
suppressed	eng_british_percy_bysshe_shelley	2
sure	eng_british_arthur_hugh_clough	2
sure	eng_british_lewis_carroll	2
sure	eng_hall_edwin_waugh	2
sure	eng_hymn_charles_wesley	2
surpass	eng_hymn_watts	2
surprise	eng_american_nora_perry	2
surprise	eng_british_christina_rossetti	2
surprise	eng_british_lewis_carroll	2
surprise	eng_british_robert_herrick	2
surprise	eng_celtic_robert_burns	2
surrender	eng_celtic_robert_burns	2
surrounding	eng_hall_john_clare	2
survey	eng_celtic_robert_burns	2
surveys	eng_hall_john_clare	2
surveys	eng_hymn_watts	2
survive	eng_british_arthur_hugh_clough	2
survive	eng_celtic_robert_burns	2
sustain	eng_hymn_watts	2
swagger	eng_hall_thomas_durfey	2
swain	eng_celtic_robert_burns	2
swallows	eng_british_adelaide_anne_procter	2
swam	eng_british_edward_lear	2
swarm	eng_hymn_watts	2
sway	eng_american_margaret_junkin_preston	2
sway	eng_british_lord_byron	2
sway	eng_british_matthew_arnold	2
sway	eng_hymn_charles_wesley	2
swear	eng_british_robert_herrick	2
swears	eng_hall_thomas_durfey	2
swears	eng_hymn_watts	2
sweat	eng_british_robert_herrick	2
sweep	eng_british_matthew_arnold	2
sweeping	eng_celtic_edward_walsh	2
sweet	eng_american_celia_thaxter	2
sweet	eng_british_elizabeth_barrett_browning	2
sweet	eng_british_lord_byron	2
sweet	eng_british_percy_bysshe_shelley	2
sweet	eng_british_thomas_campion	2
sweet	eng_british_william_wordsworth	2
sweet	eng_celtic_james_hogg	2
sweet	eng_hymn_charles_wesley	2
sweetheart	eng_british_jean_ingelow	2
swell	eng_american_samuel_woodworth	2
swell	eng_hall_thomas_durfey	2
swell	eng_hymn_watts	2
swelling	eng_british_percy_bysshe_shelley	2
swelling	eng_celtic_edward_walsh	2
swells	eng_hall_john_clare	2
swims	eng_celtic_robert_burns	2
swing	eng_british_jean_ingelow	2
swing	eng_celtic_robert_burns	2
swirl	eng_celtic_robert_burns	2
swoon	eng_british_robert_herrick	2
sword	eng_american_abram_joseph_ryan	2
sword	eng_american_john_greenleaf_whittier	2
sword	eng_british_edward_fitzgerald	2
sword	eng_british_lord_byron	2
sword	eng_hymn_cowper	2
swore	eng_british_edward_fitzgerald	2
swore	eng_hymn_watts	2
sworn	eng_hymn_watts	2
swung	eng_hall_william_barnes	2
t	eng_celtic_robert_burns	2
table	eng_celtic_robert_burns	2
tack	eng_hall_william_barnes	2
tail	eng_hall_thomas_durfey	2
tails	eng_hall_john_clare	2
tails	eng_hall_thomas_durfey	2
take	eng_british_edward_fitzgerald	2
take	eng_british_jean_ingelow	2
take	eng_british_richard_lovelace	2
tale	eng_british_felicia_hemans	2
tale	eng_british_matthew_arnold	2
tale	eng_british_william_wordsworth	2
tales	eng_british_felicia_hemans	2
tales	eng_hall_thomas_durfey	2
talk	eng_british_richard_lovelace	2
talk	eng_british_samuel_taylor_coleridge	2
talking	eng_celtic_robert_burns	2
tall	eng_british_jean_ingelow	2
tall	eng_british_william_wordsworth	2
tall	eng_celtic_robert_burns	2
tame	eng_celtic_robert_burns	2
tantrum	eng_hall_william_barnes	2
tantrums	eng_hall_william_barnes	2
tarts	eng_british_lewis_carroll	2
task	eng_british_arthur_hugh_clough	2
task	eng_british_christina_rossetti	2
taste	eng_british_lewis_carroll	2
taste	eng_hymn_cowper	2
taste	eng_hymn_steele	2
tasted	eng_celtic_thomas_moore	2
tatters	eng_celtic_robert_burns	2
taught	eng_british_adelaide_anne_procter	2
taught	eng_british_felicia_hemans	2
taught	eng_hymn_cowper	2
taxes	eng_celtic_robert_burns	2
taylor	eng_hall_thomas_durfey	2
tea	eng_british_edward_lear	2
tea	eng_hall_william_barnes	2
teach	eng_british_robert_herrick	2
tear	eng_british_lewis_carroll	2
tear	eng_celtic_walter_scott	2
tear	eng_hall_john_clare	2
tear	eng_hymn_cowper	2
tears	eng_american_josiah_gilbert_holland	2
tears	eng_british_elizabeth_barrett_browning	2
tears	eng_british_richard_lovelace	2
tears	eng_british_william_wordsworth	2
tears	eng_hall_john_clare	2
tears	eng_hymn_cowper	2
teeming	eng_british_john_keats	2
teen	eng_british_matthew_arnold	2
teens	eng_hall_thomas_durfey	2
tell	eng_british_edward_fitzgerald	2
tell	eng_celtic_thomas_moore	2
tell	eng_hall_ws_gilbert	2
temptation	eng_celtic_robert_burns	2
ten	eng_british_robert_herrick	2
ten	eng_celtic_robert_burns	2
ten	eng_hall_william_barnes	2
tend	eng_british_christina_rossetti	2
tender	eng_american_ethelinda_beers	2
tender	eng_british_robert_herrick	2
tender	eng_celtic_thomas_moore	2
tenement	eng_british_robert_herrick	2
tent	eng_british_felicia_hemans	2
tents	eng_hymn_watts	2
than	eng_british_lewis_carroll	2
than	eng_british_richard_lovelace	2
thankfulness	eng_british_william_blake	2
thanks	eng_hall_william_barnes	2
that	eng_american_phoebe_cary	2
that	eng_british_arthur_hugh_clough	2
that	eng_celtic_samuel_lover	2
that	eng_hall_edwin_waugh	2
thaw	eng_hall_john_clare	2
the	eng_american_john_greenleaf_whittier	2
the	eng_british_jean_ingelow	2
the	eng_british_percy_bysshe_shelley	2
the	eng_british_william_wordsworth	2
thee	eng_american_bayard_taylor	2
thee	eng_american_george_pope_morris	2
thee	eng_american_joseph_rodman_drake	2
thee	eng_american_margaret_junkin_preston	2
thee	eng_american_sidney_lanier	2
thee	eng_celtic_edward_walsh	2
thee	eng_celtic_james_clarence_mangan	2
thee	eng_hymn_fawcett	2
thee	eng_hymn_newton	2
their	eng_british_felicia_hemans	2
theirs	eng_british_felicia_hemans	2
theirs	eng_british_matthew_arnold	2
them	eng_american_ann_taylor	2
them	eng_american_john_greenleaf_whittier	2
them	eng_american_oliver_wendell_holmes_sr	2
them	eng_british_elizabeth_barrett_browning	2
them	eng_british_felicia_hemans	2
them	eng_british_percy_bysshe_shelley	2
them	eng_british_richard_lovelace	2
them	eng_celtic_carolina_oliphant_lady_nairne	2
them	eng_celtic_james_hogg	2
them	eng_hymn_cowper	2
theme	eng_hall_thomas_durfey	2
theme	eng_hymn_cowper	2
themselves	eng_british_felicia_hemans	2
themselves	eng_british_richard_lovelace	2
themselves	eng_hall_thomas_durfey	2
then	eng_british_ben_jonson	2
then	eng_british_john_keats	2
then	eng_british_lewis_carroll	2
then	eng_british_percy_bysshe_shelley	2
then	eng_british_richard_lovelace	2
then	eng_celtic_walter_scott	2
then	eng_hall_ws_gilbert	2
there	eng_american_abram_joseph_ryan	2
there	eng_american_hannah_flagg_gould	2
there	eng_american_rose_terry_cooke	2
there	eng_british_alfred_tennyson	2
there	eng_british_charles_kingsley	2
there	eng_british_lord_byron	2
there	eng_british_thomas_carew	2
there	eng_celtic_walter_scott	2
there	eng_hymn_crosby	2
there	eng_hymn_doddridge	2
there	eng_hymn_montgomery	2
there	eng_hymn_newton	2
therefore	eng_british_robert_herrick	2
therein	eng_hall_thomas_durfey	2
thereupon	eng_british_robert_herrick	2
these	eng_american_john_greenleaf_whittier	2
these	eng_american_margaret_junkin_preston	2
these	eng_american_nathaniel_parker_willis	2
these	eng_british_lewis_carroll	2
these	eng_british_richard_lovelace	2
they	eng_british_arthur_hugh_clough	2
they	eng_hall_ws_gilbert	2
thick	eng_british_lewis_carroll	2
