language	phonology	corpus_file	family	structure	kind	population	constrained	n_pairs	n_true	n_false	n_refused	rate_judged
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	apocopated-rime-riche	cell	word-within-line	no	6768	0	1	6767	0.000000
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	assonance	cell	endword-cross	no	10216	715	6724	2777	0.096115
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	assonance	cell	word-within-line	no	6768	336	3837	2595	0.080518
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	broken-rhyme	cell	endword-cross	no	10216	265	7174	2777	0.035623
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	broken-rhyme	cell	word-within-line	no	6768	87	4086	2595	0.020848
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	consonance	cell	endword-cross	no	10216	1439	6000	2777	0.193440
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	consonance	cell	word-within-line	no	6768	807	3366	2595	0.193386
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	cross-rhyme	cell	endword-cross	no	10216	265	7174	2777	0.035623
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	cross-rhyme	cell	word-within-line	no	6768	87	4086	2595	0.020848
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	cynghanedd-(consonant-answer)	cell	endword-cross	no	10216	1439	6000	2777	0.193440
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	cynghanedd-(consonant-answer)	cell	word-within-line	no	6768	807	3366	2595	0.193386
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	cynghanedd-lusg	preset	endword-cross	no	10216	464	6975	2777	0.062374
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	cynghanedd-lusg	preset	word-within-line	no	6768	155	4018	2595	0.037144
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	cynghanedd-lusg-(identical-onsets)	cell	endword-cross	no	10216	198	7241	2777	0.026616
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	cynghanedd-lusg-(identical-onsets)	cell	word-within-line	no	6768	69	4104	2595	0.016535
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	cynghanedd-lusg-56	cell	endword-cross	no	10216	266	7173	2777	0.035757
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	cynghanedd-lusg-56	cell	word-within-line	no	6768	86	4087	2595	0.020609
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	dactylic-rhyme	cell	endword-cross	yes	10216	0	7439	2777	0.000000
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	dactylic-rhyme	cell	word-within-line	no	6768	0	4173	2595	0.000000
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	drottkvaett-adalhending	preset	endword-cross	no	10216	67	2750	7399	0.023784
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	drottkvaett-adalhending	preset	word-within-line	no	6768	16	813	5939	0.019300
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	drottkvaett-hending	preset	endword-cross	no	10216	852	1965	7399	0.302449
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	drottkvaett-hending	preset	word-within-line	no	6768	249	580	5939	0.300362
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	dvitiyakshara-prasa	preset	endword-cross	no	10216	95	1055	9066	0.082609
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	dvitiyakshara-prasa	preset	word-within-line	no	6768	9	83	6676	0.097826
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	dvitiyakshara-prasa-(consonant-only)	cell	endword-cross	no	10216	2	1148	9066	0.001739
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	dvitiyakshara-prasa-(consonant-only)	cell	word-within-line	no	6768	0	92	6676	0.000000
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	dvitiyakshara-prasa-(full-aksara)	cell	endword-cross	no	10216	7	1143	9066	0.006087
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	dvitiyakshara-prasa-(full-aksara)	cell	word-within-line	no	6768	1	91	6676	0.010870
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	dvitiyakshara-prasa-50	cell	endword-cross	no	10216	63	1087	9066	0.054783
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	dvitiyakshara-prasa-50	cell	word-within-line	no	6768	6	86	6676	0.065217
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	eye-rhyme	cell	endword-cross	no	10216	265	7174	2777	0.035623
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	eye-rhyme	cell	word-within-line	no	6768	87	4086	2595	0.020848
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	feminine-rhyme	cell	endword-cross	yes	10216	2	7437	2777	0.000269
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	feminine-rhyme	cell	word-within-line	no	6768	0	4173	2595	0.000000
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	historical-rhyme	cell	endword-cross	no	10216	265	7174	2777	0.035623
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	historical-rhyme	cell	word-within-line	no	6768	87	4086	2595	0.020848
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	holorhyme	cell	endword-cross	no	10216	265	7174	2777	0.035623
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	holorhyme	cell	word-within-line	no	6768	87	4086	2595	0.020848
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	initial-alliteration	cell	endword-cross	no	10216	256	7183	2777	0.034413
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	initial-alliteration	cell	word-within-line	no	6768	258	3915	2595	0.061826
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	internal-alliteration	cell	endword-cross	no	10216	256	7183	2777	0.034413
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	internal-alliteration	cell	word-within-line	no	6768	258	3915	2595	0.061826
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	internal-rhyme	cell	endword-cross	no	10216	265	7174	2777	0.035623
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	internal-rhyme	cell	word-within-line	no	6768	87	4086	2595	0.020848
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	kalevala-alliteration	preset	endword-cross	no	10216	482	7034	2700	0.064130
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	kalevala-alliteration	preset	word-within-line	no	6768	444	4595	1729	0.088113
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	leonine-rhyme	cell	endword-cross	no	10216	265	7174	2777	0.035623
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	leonine-rhyme	cell	word-within-line	no	6768	87	4086	2595	0.020848
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	masculine-rhyme	cell	endword-cross	yes	10216	265	7174	2777	0.035623
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	masculine-rhyme	cell	word-within-line	no	6768	87	4086	2595	0.020848
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	mosaic-rhyme	cell	endword-cross	no	10216	265	7174	2777	0.035623
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	mosaic-rhyme	cell	word-within-line	no	6768	87	4086	2595	0.020848
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	multisyllabic-rhyme	cell	endword-cross	no	10216	0	7439	2777	0.000000
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	multisyllabic-rhyme	cell	word-within-line	no	6768	0	4173	2595	0.000000
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	pararhyme	cell	endword-cross	no	10216	31	7408	2777	0.004167
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	pararhyme	cell	word-within-line	no	6768	37	4136	2595	0.008867
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	perfect-rhyme	preset	endword-cross	yes	10216	473	6966	2777	0.063584
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	perfect-rhyme	preset	word-within-line	no	6768	155	4018	2595	0.037144
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	perfect-rhyme-(last-stressed-syllable)	cell	endword-cross	yes	10216	265	7174	2777	0.035623
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	perfect-rhyme-(last-stressed-syllable)	cell	word-within-line	no	6768	86	4087	2595	0.020609
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	phrasal-rhyme	cell	endword-cross	no	10216	265	7174	2777	0.035623
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	phrasal-rhyme	cell	word-within-line	no	6768	87	4086	2595	0.020848
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	repetition	cell	endword-cross	no	10216	208	7231	2777	0.027961
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	repetition	cell	word-within-line	no	6768	69	4104	2595	0.016535
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	rime-riche	cell	endword-cross	no	10216	4	7435	2777	0.000538
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	rime-riche	cell	word-within-line	no	6768	7	4166	2595	0.001677
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	rime-riche-(last-stressed-syllable)	cell	endword-cross	yes	10216	4	7435	2777	0.000538
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	rime-riche-(last-stressed-syllable)	cell	word-within-line	no	6768	8	4165	2595	0.001917
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	semirhyme	cell	endword-cross	no	10216	25	7414	2777	0.003361
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	semirhyme	cell	word-within-line	no	6768	3	4170	2595	0.000719
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	skothending	cell	endword-cross	no	10216	826	1991	7399	0.293220
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	skothending	cell	word-within-line	no	6768	247	582	5939	0.297949
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	studlar	preset	endword-cross	no	10216	441	6127	3648	0.067144
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	studlar	preset	word-within-line	no	6768	201	2663	3904	0.070182
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	subtractive-rhyme	cell	endword-cross	no	10216	265	7174	2777	0.035623
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	subtractive-rhyme	cell	word-within-line	no	6768	87	4086	2595	0.020848
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	syllabic-rhyme	preset	endword-cross	no	10216	89	894	9233	0.090539
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	syllabic-rhyme	preset	word-within-line	no	6768	28	263	6477	0.096220
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	syllabic-rhyme-(final-unstressed-syllable)	cell	endword-cross	no	10216	67	916	9233	0.068159
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	syllabic-rhyme-(final-unstressed-syllable)	cell	word-within-line	no	6768	8	283	6477	0.027491
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	syllabic-rhyme-22	cell	endword-cross	no	10216	265	7174	2777	0.035623
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	syllabic-rhyme-22	cell	word-within-line	no	6768	87	4086	2595	0.020848
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	syllabic-rime-riche	cell	endword-cross	no	10216	7	976	9233	0.007121
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	syllabic-rime-riche	cell	word-within-line	no	6768	1	290	6477	0.003436
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	wrenched-rhyme	cell	endword-cross	no	10216	265	7174	2777	0.035623
eng	eng	eng_american_paul_laurence_dunbar.txt	eng_song	wrenched-rhyme	cell	word-within-line	no	6768	87	4086	2595	0.020848
eng	eng	eng_american_phillis_wheatley.txt	eng_song	Kalevala-alliteration-(strong)	cell	endword-cross	no	561	1	522	38	0.001912
eng	eng	eng_american_phillis_wheatley.txt	eng_song	Kalevala-alliteration-(strong)	cell	word-within-line	no	1519	4	979	536	0.004069
eng	eng	eng_american_phillis_wheatley.txt	eng_song	Kalevala-alliteration-(strong)-47	cell	endword-cross	no	561	1	522	38	0.001912
eng	eng	eng_american_phillis_wheatley.txt	eng_song	Kalevala-alliteration-(strong)-47	cell	word-within-line	no	1519	9	1379	131	0.006484
eng	eng	eng_american_phillis_wheatley.txt	eng_song	Kalevala-alliteration-(strong,-closed-syllable)	cell	endword-cross	no	561	1	522	38	0.001912
eng	eng	eng_american_phillis_wheatley.txt	eng_song	Kalevala-alliteration-(strong,-closed-syllable)	cell	word-within-line	no	1519	0	1388	131	0.000000
eng	eng	eng_american_phillis_wheatley.txt	eng_song	Kalevala-alliteration-(weak)	cell	endword-cross	no	561	36	487	38	0.068834
eng	eng	eng_american_phillis_wheatley.txt	eng_song	Kalevala-alliteration-(weak)	cell	word-within-line	no	1519	77	1311	131	0.055476
eng	eng	eng_american_phillis_wheatley.txt	eng_song	Kalevala-alliteration-(weak,-framed)	cell	endword-cross	no	561	5	518	38	0.009560
eng	eng	eng_american_phillis_wheatley.txt	eng_song	Kalevala-alliteration-(weak,-framed)	cell	word-within-line	no	1519	16	1372	131	0.011527
eng	eng	eng_american_phillis_wheatley.txt	eng_song	adalhending	cell	endword-cross	no	561	0	103	458	0.000000
eng	eng	eng_american_phillis_wheatley.txt	eng_song	adalhending	cell	word-within-line	no	1519	11	307	1201	0.034591
eng	eng	eng_american_phillis_wheatley.txt	eng_song	adalhending-(identical-onsets)	cell	endword-cross	no	561	0	103	458	0.000000
eng	eng	eng_american_phillis_wheatley.txt	eng_song	adalhending-(identical-onsets)	cell	word-within-line	no	1519	0	318	1201	0.000000
eng	eng	eng_american_phillis_wheatley.txt	eng_song	adalhending-adjacent	cell	endword-cross	no	561	0	523	38	0.000000
eng	eng	eng_american_phillis_wheatley.txt	eng_song	adalhending-adjacent	cell	word-within-line	no	1519	0	983	536	0.000000
eng	eng	eng_american_phillis_wheatley.txt	eng_song	additive-rhyme	cell	endword-cross	no	561	43	480	38	0.082218
eng	eng	eng_american_phillis_wheatley.txt	eng_song	additive-rhyme	cell	word-within-line	no	1519	10	973	536	0.010173
eng	eng	eng_american_phillis_wheatley.txt	eng_song	alliteration	cell	endword-cross	no	561	20	503	38	0.038241
eng	eng	eng_american_phillis_wheatley.txt	eng_song	alliteration	cell	word-within-line	no	1519	58	925	536	0.059003
eng	eng	eng_american_phillis_wheatley.txt	eng_song	apocopated-rhyme	preset	endword-cross	no	561	0	0	561	
eng	eng	eng_american_phillis_wheatley.txt	eng_song	apocopated-rhyme	preset	word-within-line	no	1519	0	2	1517	0.000000
eng	eng	eng_american_phillis_wheatley.txt	eng_song	apocopated-rhyme-(penultimate-stressed-syllable)	cell	endword-cross	no	561	0	0	561	
eng	eng	eng_american_phillis_wheatley.txt	eng_song	apocopated-rhyme-(penultimate-stressed-syllable)	cell	word-within-line	no	1519	0	2	1517	0.000000
eng	eng	eng_american_phillis_wheatley.txt	eng_song	apocopated-rhyme-33	cell	endword-cross	no	561	43	480	38	0.082218
eng	eng	eng_american_phillis_wheatley.txt	eng_song	apocopated-rhyme-33	cell	word-within-line	no	1519	10	973	536	0.010173
eng	eng	eng_american_phillis_wheatley.txt	eng_song	apocopated-rime-riche	cell	endword-cross	no	561	0	0	561	
eng	eng	eng_american_phillis_wheatley.txt	eng_song	apocopated-rime-riche	cell	word-within-line	no	1519	0	2	1517	0.000000
eng	eng	eng_american_phillis_wheatley.txt	eng_song	assonance	cell	endword-cross	no	561	104	419	38	0.198853
eng	eng	eng_american_phillis_wheatley.txt	eng_song	assonance	cell	word-within-line	no	1519	78	905	536	0.079349
eng	eng	eng_american_phillis_wheatley.txt	eng_song	broken-rhyme	cell	endword-cross	no	561	43	480	38	0.082218
eng	eng	eng_american_phillis_wheatley.txt	eng_song	broken-rhyme	cell	word-within-line	no	1519	10	973	536	0.010173
eng	eng	eng_american_phillis_wheatley.txt	eng_song	consonance	cell	endword-cross	no	561	91	432	38	0.173996
eng	eng	eng_american_phillis_wheatley.txt	eng_song	consonance	cell	word-within-line	no	1519	142	841	536	0.144456
eng	eng	eng_american_phillis_wheatley.txt	eng_song	cross-rhyme	cell	endword-cross	no	561	43	480	38	0.082218
eng	eng	eng_american_phillis_wheatley.txt	eng_song	cross-rhyme	cell	word-within-line	no	1519	10	973	536	0.010173
eng	eng	eng_american_phillis_wheatley.txt	eng_song	cynghanedd-(consonant-answer)	cell	endword-cross	no	561	91	432	38	0.173996
eng	eng	eng_american_phillis_wheatley.txt	eng_song	cynghanedd-(consonant-answer)	cell	word-within-line	no	1519	142	841	536	0.144456
eng	eng	eng_american_phillis_wheatley.txt	eng_song	cynghanedd-lusg	preset	endword-cross	no	561	46	477	38	0.087954
eng	eng	eng_american_phillis_wheatley.txt	eng_song	cynghanedd-lusg	preset	word-within-line	no	1519	17	966	536	0.017294
eng	eng	eng_american_phillis_wheatley.txt	eng_song	cynghanedd-lusg-(identical-onsets)	cell	endword-cross	no	561	3	520	38	0.005736
eng	eng	eng_american_phillis_wheatley.txt	eng_song	cynghanedd-lusg-(identical-onsets)	cell	word-within-line	no	1519	6	977	536	0.006104
eng	eng	eng_american_phillis_wheatley.txt	eng_song	cynghanedd-lusg-56	cell	endword-cross	no	561	43	480	38	0.082218
eng	eng	eng_american_phillis_wheatley.txt	eng_song	cynghanedd-lusg-56	cell	word-within-line	no	1519	11	972	536	0.011190
eng	eng	eng_american_phillis_wheatley.txt	eng_song	dactylic-rhyme	cell	endword-cross	yes	561	0	523	38	0.000000
eng	eng	eng_american_phillis_wheatley.txt	eng_song	dactylic-rhyme	cell	word-within-line	no	1519	0	983	536	0.000000
eng	eng	eng_american_phillis_wheatley.txt	eng_song	drottkvaett-adalhending	preset	endword-cross	no	561	0	103	458	0.000000
eng	eng	eng_american_phillis_wheatley.txt	eng_song	drottkvaett-adalhending	preset	word-within-line	no	1519	11	307	1201	0.034591
eng	eng	eng_american_phillis_wheatley.txt	eng_song	drottkvaett-hending	preset	endword-cross	no	561	19	84	458	0.184466
eng	eng	eng_american_phillis_wheatley.txt	eng_song	drottkvaett-hending	preset	word-within-line	no	1519	105	213	1201	0.330189
eng	eng	eng_american_phillis_wheatley.txt	eng_song	dvitiyakshara-prasa	preset	endword-cross	no	561	0	19	542	0.000000
eng	eng	eng_american_phillis_wheatley.txt	eng_song	dvitiyakshara-prasa	preset	word-within-line	no	1519	2	84	1433	0.023256
eng	eng	eng_american_phillis_wheatley.txt	eng_song	dvitiyakshara-prasa-(consonant-only)	cell	endword-cross	no	561	0	19	542	0.000000
eng	eng	eng_american_phillis_wheatley.txt	eng_song	dvitiyakshara-prasa-(consonant-only)	cell	word-within-line	no	1519	0	86	1433	0.000000
eng	eng	eng_american_phillis_wheatley.txt	eng_song	dvitiyakshara-prasa-(full-aksara)	cell	endword-cross	no	561	0	19	542	0.000000
eng	eng	eng_american_phillis_wheatley.txt	eng_song	dvitiyakshara-prasa-(full-aksara)	cell	word-within-line	no	1519	0	86	1433	0.000000
eng	eng	eng_american_phillis_wheatley.txt	eng_song	dvitiyakshara-prasa-50	cell	endword-cross	no	561	0	19	542	0.000000
eng	eng	eng_american_phillis_wheatley.txt	eng_song	dvitiyakshara-prasa-50	cell	word-within-line	no	1519	2	84	1433	0.023256
eng	eng	eng_american_phillis_wheatley.txt	eng_song	eye-rhyme	cell	endword-cross	no	561	43	480	38	0.082218
eng	eng	eng_american_phillis_wheatley.txt	eng_song	eye-rhyme	cell	word-within-line	no	1519	10	973	536	0.010173
eng	eng	eng_american_phillis_wheatley.txt	eng_song	feminine-rhyme	cell	endword-cross	yes	561	0	523	38	0.000000
eng	eng	eng_american_phillis_wheatley.txt	eng_song	feminine-rhyme	cell	word-within-line	no	1519	0	983	536	0.000000
eng	eng	eng_american_phillis_wheatley.txt	eng_song	historical-rhyme	cell	endword-cross	no	561	43	480	38	0.082218
eng	eng	eng_american_phillis_wheatley.txt	eng_song	historical-rhyme	cell	word-within-line	no	1519	10	973	536	0.010173
eng	eng	eng_american_phillis_wheatley.txt	eng_song	holorhyme	cell	endword-cross	no	561	43	480	38	0.082218
eng	eng	eng_american_phillis_wheatley.txt	eng_song	holorhyme	cell	word-within-line	no	1519	10	973	536	0.010173
eng	eng	eng_american_phillis_wheatley.txt	eng_song	initial-alliteration	cell	endword-cross	no	561	20	503	38	0.038241
eng	eng	eng_american_phillis_wheatley.txt	eng_song	initial-alliteration	cell	word-within-line	no	1519	58	925	536	0.059003
eng	eng	eng_american_phillis_wheatley.txt	eng_song	internal-alliteration	cell	endword-cross	no	561	20	503	38	0.038241
eng	eng	eng_american_phillis_wheatley.txt	eng_song	internal-alliteration	cell	word-within-line	no	1519	58	925	536	0.059003
eng	eng	eng_american_phillis_wheatley.txt	eng_song	internal-rhyme	cell	endword-cross	no	561	43	480	38	0.082218
eng	eng	eng_american_phillis_wheatley.txt	eng_song	internal-rhyme	cell	word-within-line	no	1519	10	973	536	0.010173
eng	eng	eng_american_phillis_wheatley.txt	eng_song	kalevala-alliteration	preset	endword-cross	no	561	40	483	38	0.076482
